,PUD Rte,PUD Cycle,Courier id,zip,Act Base,Prod Grp,Prod Code,AR dtm,Act Tm,Open,Closed,lat,lgtd,Act Ckpt Code,PuD Type
3380,PJM5,B,mbmatjen,68100,D,DOX,D,1/16/2020 9:03,15:14,,23:59,3.2434802,101.6687394,OK,DL
3381,PJM5,B,mbmatjen,68100,D,DOM,N,1/15/2020 22:35,15:23,,23:59,3.2448108,101.6694735,OK,DL
3382,PJM5,B,mbmatjen,68100,D,DOX,D,1/16/2020 9:04,15:27,,23:59,3.2479061,101.669705,OK,DL
3383,PJM5,B,mbmatjen,68100,D,WPX,P,1/16/2020 9:03,15:31,,23:59,3.2475183,101.670542,OK,DL
3385,PJM5,B,mbmatjen,68100,D,WPX,P,1/16/2020 6:03,15:50,,23:59,3.2460457,101.6593383,OK,DL
3387,PJM5,B,mbmatjen,68100,D,DOM,N,1/15/2020 21:47,15:52,,23:59,3.2458452,101.656819,OK,DL
3388,PJM5,B,mbmatjen,68100,D,WPX,P,1/16/2020 9:04,16:01,,23:59,3.2519765,101.654116,OK,DL
3389,PJM5,B,mbmatjen,68100,D,DOM,N,1/15/2020 21:46,16:17,,23:59,3.2426717,101.645104,OK,DL
3390,PJM5,B,mbmatjen,68100,D,DOX,D,1/16/2020 9:03,16:27,,23:59,3.2336564,101.646259,OK,DL
3392,PJM5,B,mbmatjen,68100,D,DOX,D,1/16/2020 9:03,16:46,,23:59,3.2468365,101.650597,OK,DL
3393,PJM5,B,mbmatjen,68100,D,WPX,P,1/16/2020 9:04,16:53,,23:59,3.2490141,101.6474024,OK,DL
3397,PJM6,B,mohamad3,68100,D,DOX,D,1/16/2020 9:03,11:01,,23:59,3.2367078,101.6942332,OK,DL
3398,PJM6,B,mohamad3,68100,D,WPX,P,1/16/2020 9:04,11:16,,23:59,3.2540555,101.704205,OK,DL
3399,PJM6,B,mohamad3,68100,D,WPX,P,1/16/2020 9:04,11:24,,23:59,3.245169,101.7026329,OK,DL
3400,PJM6,B,mohamad3,68100,D,WPX,P,1/16/2020 9:04,11:28,,23:59,3.2421182,101.7110577,OK,DL
3401,PJM6,B,mohamad3,68100,D,WPX,P,1/16/2020 9:03,11:34,,23:59,3.2412949,101.7080152,OK,DL
3402,PJM6,B,mohamad3,68100,D,DOX,D,1/16/2020 9:03,11:37,,23:59,3.2381949,101.7022994,OK,DL
3404,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,11:51,,23:59,3.2522495,101.731912,OK,DL
3405,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,12:06,,23:59,3.218028,101.739563,OK,DL
3406,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,12:13,,23:59,3.2302197,101.7426135,OK,DL
3407,PJM6,B,mohamad3,53100,D,XPD,X,1/16/2020 9:04,12:21,,23:59,3.2111383,101.7465836,OK,DL
3408,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,12:30,,23:59,3.2119837,101.751404,OK,DL
3410,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:03,12:35,,23:59,3.2117519,101.7510885,OK,DL
3411,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:03,12:53,,23:59,3.2224658,101.7295124,OK,DL
3412,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,12:58,,23:59,3.2248984,101.7281228,OK,DL
3413,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,13:03,,23:59,3.2223304,101.7254943,OK,DL
3414,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,13:10,,23:59,3.2237562,101.7184298,OK,DL
3415,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:03,13:21,,23:59,3.212004,101.7095538,OK,DL
3416,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,13:27,,23:59,3.2177568,101.7114321,OK,DL
3417,PJM6,B,mohamad3,68100,D,WPX,P,1/16/2020 9:04,13:40,,23:59,3.2361408,101.7043739,OK,DL
3419,PJM6,B,mohamad3,53100,D,DOX,D,1/16/2020 13:08,14:52,,23:59,3.2219608,101.7170588,OK,DL
3421,PJM6,B,mohamad3,53100,D,WPX,P,1/16/2020 9:04,16:02,,23:59,3.2167865,101.7550745,OK,DL
3427,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:03,10:59,,23:59,3.1982432,101.6069712,OK,DL
3428,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 0:51,11:05,,23:59,3.2024979,101.6083554,OK,DL
3429,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:07,,23:59,3.2028172,101.6084614,OK,DL
3431,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:14,,23:59,3.201183,101.6069262,OK,DL
3432,PJM7,B,muchella,52200,D,DOM,N,1/16/2020 1:51,11:16,,23:59,3.201193,101.6068777,OK,DL
3433,PJM7,B,muchella,52200,D,DOM,N,1/15/2020 21:48,11:17,,23:59,3.200129,101.6063539,OK,DL
3435,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:03,11:19,,23:59,3.2027484,101.6028457,OK,DL
3436,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:21,,23:59,3.2034988,101.6041747,OK,DL
3437,PJM7,B,muchella,52200,D,DOT,1,1/16/2020 1:51,11:23,,12:00,3.2061261,101.6062579,OK,DL
3438,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:26,,23:59,3.2085396,101.6049467,OK,DL
3439,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 9:03,11:28,,23:59,3.2095265,101.6046261,OK,DL
3440,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:03,11:31,,23:59,3.2101802,101.6060714,OK,DL
3441,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 9:03,11:34,,23:59,3.2106214,101.6068599,OK,DL
3442,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:40,,23:59,3.2112672,101.6069945,OK,DL
3443,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:44,,23:59,3.2038754,101.6116761,OK,DL
3444,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:47,,23:59,3.2024416,101.6135456,OK,DL
3445,PJM7,B,muchella,52200,D,DOM,N,1/15/2020 22:35,11:48,,23:59,3.2026897,101.6140385,OK,DL
3446,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:52,,23:59,3.2046433,101.616158,OK,DL
3447,PJM7,B,muchella,52200,D,WPX,P,,11:58,,23:59,3.1994895,101.6205762,OK,DL
3448,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,11:59,,23:59,3.1991588,101.6207585,OK,DL
3449,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 9:04,12:04,,23:59,3.1992455,101.62018,OK,DL
3450,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,12:12,,23:59,3.2000137,101.6178141,OK,DL
3451,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 9:03,12:14,,23:59,3.2013491,101.6170848,OK,DL
3452,PJM7,B,muchella,52200,D,DOX,D,1/16/2020 9:03,12:17,,23:59,3.2019936,101.6173376,OK,DL
3453,PJM7,B,muchella,52100,D,DOM,N,1/15/2020 22:35,12:21,,23:59,3.2014011,101.6195752,OK,DL
3454,PJM7,B,muchella,47830,D,WPX,P,1/16/2020 9:03,12:38,,23:59,3.1980493,101.5977843,OK,DL
3455,PJM7,B,muchella,47830,D,WPX,P,1/16/2020 9:04,12:45,,23:59,3.1959171,101.5935453,OK,DL
3456,PJM7,B,muchella,47830,D,WPX,P,1/16/2020 9:04,12:46,,23:59,3.1953264,101.5934942,OK,DL
3457,PJM7,B,muchella,47000,D,WPX,P,1/16/2020 6:03,13:08,,23:59,3.2131381,101.5873352,OK,DL
3458,PJM7,B,muchella,47000,D,XEP,8,1/16/2020 9:04,13:10,,23:59,3.2134887,101.5892196,OK,DL
3459,PJM7,B,muchella,47000,D,DOX,D,1/16/2020 9:03,13:15,,23:59,3.2172246,101.5840835,OK,DL
3460,PJM7,B,muchella,47000,D,DOX,D,1/15/2020 8:48,13:22,,23:59,3.2086347,101.5811074,OK,DL
3461,PJM7,B,muchella,47000,D,DOX,D,1/15/2020 8:48,13:25,,23:59,3.2094624,101.5805215,OK,DL
3462,PJM7,B,muchella,47000,D,WPX,P,1/15/2020 8:51,13:51,,23:59,3.2051334,101.5888513,OK,DL
3463,PJM7,B,muchella,47000,D,DOX,D,1/14/2020 9:03,13:55,,23:59,3.2076036,101.5862408,OK,DL
3464,PJM7,B,muchella,47000,D,DOX,D,1/16/2020 9:03,13:57,,23:59,3.2084855,101.5862983,OK,DL
3465,PJM7,B,muchella,47000,D,WPX,P,1/16/2020 9:04,14:01,,23:59,3.207566,101.5931939,OK,DL
3466,PJM7,B,muchella,47000,D,WPX,P,1/16/2020 9:03,14:04,,23:59,3.2049124,101.5938241,OK,DL
3467,PJM7,B,muchella,47000,D,WPX,P,1/16/2020 9:03,14:08,,23:59,3.2045618,101.5928106,OK,DL
3468,PJM7,B,muchella,47000,D,DOX,D,1/16/2020 9:03,14:20,,23:59,3.2109473,101.6000835,OK,DL
3469,PJM7,B,muchella,52200,D,WPX,P,1/14/2020 9:05,15:00,,23:59,3.2031976,101.6120446,OK,DL
3470,PJM7,B,muchella,52200,D,WPX,P,1/12/2020 12:31,15:02,,23:59,3.2031981,101.6123008,OK,DL
3471,PJM7,B,muchella,52200,D,WPX,P,1/9/2020 1:13,15:03,,23:59,3.2031872,101.6123088,OK,DL
3472,PJM7,B,muchella,52100,D,DOM,N,1/16/2020 6:17,15:08,,23:59,3.2011093,101.6196795,OK,DL
3473,PJM7,B,muchella,50000,D,DOX,D,1/16/2020 9:08,15:11,,23:59,3.2017444,101.6203862,OK,DL
3477,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,15:35,,23:59,3.2071712,101.612585,OK,DL
3478,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,15:37,,23:59,3.2061109,101.6138236,OK,DL
3479,PJM7,B,muchella,52200,D,WPX,P,1/16/2020 9:04,15:39,,23:59,3.2061601,101.6146874,OK,DL
3480,PJM7,B,muchella,52200,D,DOM,N,1/15/2020 22:35,15:42,,23:59,3.2085723,101.6114994,OK,DL
3481,PJM7,B,muchella,52000,D,WPX,P,1/16/2020 9:26,15:47,,23:59,3.2062118,101.6061816,OK,DL
3483,PJM7,B,muchella,52200,P,,,,15:53,10:00,16:00,3.2019006,101.6048219,FP,FP
3484,PJM7,B,muchella,52200,P,,,,15:58,16:00,17:00,3.2012601,101.606814,FP,FP
3492,PJM7,B,muchella,47000,D,WPX,P,1/16/2020 13:08,17:08,,23:59,3.2065822,101.5884273,OK,DL
3495,PJM8,B,absamian,52200,D,DOT,1,1/16/2020 5:21,10:58,,12:00,3.1840271,101.6141092,OK,DL
3496,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:03,11:03,,23:59,3.1886082,101.6057168,OK,DL
3497,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,11:08,,23:59,3.1860359,101.6095936,OK,DL
3498,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,11:13,,23:59,3.1894062,101.6135527,OK,DL
3499,PJM8,B,absamian,53300,D,WPX,P,1/14/2020 6:44,11:34,,23:59,3.1881446,101.6131824,OK,DL
3500,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,11:38,,23:59,3.1880697,101.6132518,OK,DL
3501,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,11:43,,23:59,3.1943315,101.616058,OK,DL
3502,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,11:54,,23:59,3.1937532,101.6285005,OK,DL
3503,PJM8,B,absamian,52200,D,DOX,D,1/16/2020 9:03,12:00,,23:59,3.1951203,101.6331586,OK,DL
3504,PJM8,B,absamian,52200,D,DOM,N,1/15/2020 21:52,12:06,,23:59,3.1932638,101.633788,OK,DL
3505,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,12:17,,23:59,3.1920079,101.6299644,OK,DL
3506,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 6:03,12:28,,23:59,3.1893057,101.6287892,OK,DL
3507,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,12:35,,23:59,3.1874544,101.6377835,OK,DL
3508,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,12:44,,23:59,3.1866946,101.6350455,OK,DL
3509,PJM8,B,absamian,52200,D,XED,7,1/16/2020 9:03,12:49,,23:59,3.1855543,101.63452,OK,DL
3510,PJM8,B,absamian,52200,D,DOM,N,1/15/2020 22:35,12:56,,23:59,3.1868845,101.6280122,OK,DL
3511,PJM8,B,absamian,68100,D,DOM,N,1/16/2020 13:08,14:17,,23:59,3.177008,101.6584289,OK,DL
3520,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,15:27,,23:59,3.1898396,101.6208835,OK,DL
3521,PJM8,B,absamian,52200,D,DOX,D,1/16/2020 9:03,15:30,,23:59,3.1854598,101.6206248,OK,DL
3522,PJM8,B,absamian,50200,D,TDT,T,1/16/2020 9:17,15:35,,12:00,3.1809895,101.620953,OK,DL
3523,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,15:36,,23:59,3.181036,101.6211423,OK,DL
3524,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,15:38,,23:59,3.1824104,101.6192963,OK,DL
3525,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,15:40,,23:59,3.1839798,101.6225848,OK,DL
3527,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:03,15:59,,23:59,3.1857637,101.6257412,OK,DL
3528,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,16:03,,23:59,3.1841596,101.6278324,OK,DL
3529,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:03,16:06,,23:59,3.1843898,101.6261182,OK,DL
3530,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 13:08,16:11,,23:59,3.184638,101.6304997,OK,DL
3531,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:26,16:19,,23:59,3.1848084,101.6332862,OK,DL
3532,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 13:08,16:20,,23:59,3.1847745,101.6330879,OK,DL
3533,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,16:30,,23:59,3.1855147,101.6370642,OK,DL
3534,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,16:37,,23:59,3.18309,101.6385059,OK,DL
3535,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:03,16:39,,23:59,3.1839743,101.6391715,OK,DL
3536,PJM8,B,absamian,52200,D,BBX,B,,16:47,,23:59,3.1824233,101.6386479,OK,DL
3537,PJM8,B,absamian,52200,D,WPX,P,1/16/2020 9:04,16:59,,23:59,3.1842991,101.6242839,OK,DL
3543,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 9:03,11:10,,23:59,2.9758647,101.7473675,OK,DL
3544,PJM9,B,mohamisa,43650,D,DOX,D,1/16/2020 9:03,11:14,,23:59,2.9736649,101.7464636,OK,DL
3545,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 9:04,11:18,,23:59,2.9719876,101.7467695,OK,DL
3546,PJM9,B,mohamisa,43650,D,DOM,N,1/16/2020 0:12,11:23,,23:59,2.9707658,101.7489638,OK,DL
3547,PJM9,B,mohamisa,43650,D,DOM,N,1/15/2020 21:46,11:27,,23:59,2.9705182,101.7483586,OK,DL
3548,PJM9,B,mohamisa,43650,D,DOM,N,1/15/2020 21:47,11:30,,23:59,2.9685624,101.7481452,OK,DL
3549,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 6:03,11:43,,23:59,2.9684283,101.7466198,OK,DL
3550,PJM9,B,mohamisa,43650,D,TDY,Y,1/16/2020 0:52,11:47,,12:00,2.9704494,101.7456298,OK,DL
3551,PJM9,B,mohamisa,43650,D,DOX,D,1/16/2020 9:03,11:53,,23:59,2.9791772,101.7454402,OK,DL
3552,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 9:04,12:03,,23:59,2.9628424,101.7503398,OK,DL
3553,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 4:20,12:11,,23:59,2.9594556,101.7484528,OK,DL
3554,PJM9,B,mohamisa,43650,D,DOM,N,1/15/2020 22:35,12:18,,23:59,2.9660382,101.7469061,OK,DL
3555,PJM9,B,mohamisa,43650,D,DOX,D,1/16/2020 9:04,12:26,,23:59,2.9609547,101.7558588,OK,DL
3557,PJM9,B,mohamisa,43000,D,WPX,P,1/16/2020 9:04,12:49,,23:59,2.9785279,101.7733066,OK,DL
3558,PJM9,B,mohamisa,43000,D,XPD,X,1/16/2020 9:03,13:01,,23:59,2.9475288,101.778644,OK,DL
3560,PJM9,B,mohamisa,43000,D,WPX,P,1/16/2020 9:03,13:31,,23:59,2.9593872,101.8016656,OK,DL
3561,PJM9,B,mohamisa,43000,D,DOX,D,1/16/2020 9:03,13:55,,23:59,2.9716681,101.8081471,OK,DL
3562,PJM9,B,mohamisa,43000,D,WPX,P,1/16/2020 1:44,14:06,,23:59,2.9752082,101.793802,OK,DL
3563,PJM9,B,mohamisa,43000,D,WPX,P,1/16/2020 9:04,14:15,,23:59,2.9784285,101.7601914,OK,DL
3566,PJM9,B,mohamisa,43650,D,WPX,P,1/11/2020 0:07,16:04,,23:59,2.9599918,101.7555593,OK,DL
3567,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 4:20,16:17,,23:59,2.9808774,101.7462816,OK,DL
3568,PJM9,B,mohamisa,43650,D,WPX,P,1/16/2020 13:08,16:53,,23:59,2.9782102,101.7485977,OK,DL
3569,PJM9,B,mohamisa,43650,P,,,,16:59,9:30,16:30,2.9713212,101.7483677,FP,FP
3570,PJM9,B,mohamisa,43650,P,,,,16:59,9:30,16:30,2.9713212,101.7483677,FP,FP
3572,PJM9,B,mohamisa,43650,P,,,,17:00,15:00,16:30,2.9713158,101.7483592,FP,FP
3574,PJM9,B,mohamisa,43650,P,,,,17:05,17:00,18:00,2.9687675,101.7481827,FP,FP
3580,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,11:10,,23:59,2.9869868,101.7496534,OK,DL
3581,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,11:21,,23:59,2.9901575,101.7464692,OK,DL
3582,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,11:34,,23:59,2.987485,101.7457452,OK,DL
3583,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,11:39,,23:59,2.9870573,101.7584192,OK,DL
3584,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,11:51,,23:59,2.9783801,101.7601196,OK,DL
3585,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:03,12:17,,23:59,2.9981051,101.756757,OK,DL
3586,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 0:51,12:28,,23:59,2.9997941,101.7631291,OK,DL
3589,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 6:03,12:49,,23:59,3.0008188,101.7668853,OK,DL
3590,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,12:56,,23:59,3.0060837,101.7611375,OK,DL
3591,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,12:58,,23:59,3.0059041,101.7611126,OK,DL
3592,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,13:03,,23:59,3.0057773,101.7623697,OK,DL
3593,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,13:11,,23:59,2.9969653,101.7722887,OK,DL
3594,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,13:16,,23:59,2.9983922,101.7738871,OK,DL
3595,PJMA,B,amohdali,43000,D,BBX,B,,13:35,,23:59,2.9855031,101.8071615,OK,DL
3596,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,13:39,,23:59,2.9854362,101.806197,OK,DL
3599,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:03,14:19,,23:59,3.0036308,101.8021816,OK,DL
3600,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,14:29,,23:59,3.0170706,101.7945866,OK,DL
3601,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:03,14:31,,23:59,3.0143761,101.7938321,OK,DL
3602,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,14:45,,23:59,2.9814551,101.8100537,OK,DL
3604,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,15:04,,23:59,2.9851202,101.8180996,OK,DL
3605,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,15:13,,23:59,2.9893571,101.8158539,OK,DL
3606,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:03,15:28,,23:59,2.9909575,101.8003482,OK,DL
3608,PJMA,B,amohdali,43000,D,DOM,N,1/14/2020 23:35,15:52,,23:59,2.9778562,101.7962234,OK,DL
3609,PJMA,B,amohdali,43000,D,DOX,D,1/16/2020 9:04,16:01,,23:59,2.992139,101.7913692,OK,DL
3613,PJMA,B,amohdali,43000,D,WPX,P,1/16/2020 9:04,16:27,,23:59,2.9923943,101.7868023,OK,DL
3616,PJMA,B,amohdali,50000,D,WPX,P,1/16/2020 1:49,17:05,,23:59,2.9981769,101.7682242,OK,DL
3619,PJMA,B,amohdali,43000,D,WPX,P,1/15/2020 1:34,17:55,,23:59,2.9764116,101.8193767,OK,DL
3622,PJP1,B,mjeyandr,47180,D,DOX,D,1/16/2020 9:03,10:51,,23:59,3.054982,101.656096,OK,DL
3623,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,10:55,,23:59,3.0555259,101.6572987,OK,DL
3624,PJP1,B,mjeyandr,47180,D,DOM,N,1/15/2020 21:49,10:59,,23:59,3.0539587,101.6535355,OK,DL
3625,PJP1,B,mjeyandr,47100,D,DOX,D,1/16/2020 9:03,11:02,,23:59,3.0531238,101.6509365,OK,DL
3626,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,11:10,,23:59,3.0530184,101.637187,OK,DL
3627,PJP1,B,mjeyandr,47190,D,WPX,P,1/16/2020 9:03,11:16,,23:59,3.0558063,101.6341271,OK,DL
3628,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 1:30,11:22,,23:59,3.0565085,101.6300989,OK,DL
3629,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 6:03,11:30,,23:59,3.0515671,101.6195438,OK,DL
3630,PJP1,B,mjeyandr,47100,D,DOX,D,1/16/2020 9:03,11:33,,23:59,3.0519245,101.6213145,OK,DL
3631,PJP1,B,mjeyandr,47180,D,DOM,N,1/16/2020 0:20,11:47,,23:59,3.0528201,101.6540791,OK,DL
3632,PJP1,B,mjeyandr,47100,D,DOX,D,1/16/2020 9:03,11:51,,23:59,3.0527075,101.6533937,OK,DL
3633,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,11:58,,23:59,3.0413551,101.6643164,OK,DL
3635,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,12:10,,23:59,3.0292435,101.6712245,OK,DL
3636,PJP1,B,mjeyandr,47180,D,DOX,D,1/16/2020 9:03,12:18,,23:59,3.0216156,101.6691949,OK,DL
3637,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,12:32,,23:59,3.0365777,101.6495364,OK,DL
3638,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:03,12:36,,23:59,3.0378542,101.6368962,OK,DL
3639,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,12:40,,23:59,3.0428339,101.6405705,OK,DL
3640,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,12:41,,23:59,3.0426647,101.6392136,OK,DL
3641,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 1:32,12:44,,23:59,3.0465156,101.6409114,OK,DL
3642,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,12:48,,23:59,3.0452036,101.6380019,OK,DL
3643,PJP1,B,mjeyandr,47180,D,DOM,N,1/16/2020 1:41,12:51,,23:59,3.048502,101.6349471,OK,DL
3644,PJP1,B,mjeyandr,47180,D,DOM,N,1/15/2020 21:47,12:54,,23:59,3.0472012,101.6345976,OK,DL
3645,PJP1,B,mjeyandr,47100,D,DOM,N,1/15/2020 21:51,12:57,,23:59,3.0462648,101.6341774,OK,DL
3646,PJP1,B,mjeyandr,47180,D,DOX,D,1/16/2020 9:03,12:58,,23:59,3.045915,101.6342128,OK,DL
3647,PJP1,B,mjeyandr,47180,D,DOM,N,1/15/2020 22:35,13:01,,23:59,3.047437,101.6363337,OK,DL
3648,PJP1,B,mjeyandr,47180,D,WPX,P,1/16/2020 9:04,13:02,,23:59,3.0475054,101.6352688,OK,DL
3649,PJP1,B,mjeyandr,47180,D,DOX,D,1/16/2020 9:03,13:05,,23:59,3.0451552,101.6377262,OK,DL
3650,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 9:04,14:09,,23:59,3.0545695,101.6221358,OK,DL
3652,PJP1,B,mjeyandr,47170,D,WPX,P,1/16/2020 9:04,14:36,,23:59,3.0572673,101.622565,OK,DL
3653,PJP1,B,mjeyandr,47170,D,DOX,D,1/16/2020 9:03,14:47,,23:59,3.0664118,101.6241585,OK,DL
3654,PJP1,B,mjeyandr,47170,D,WPX,P,1/16/2020 9:04,15:00,,23:59,3.0668487,101.6216508,OK,DL
3655,PJP1,B,mjeyandr,47170,D,WPX,P,1/16/2020 9:03,15:07,,23:59,3.0683791,101.6224317,OK,DL
3657,PJP1,B,mjeyandr,47190,D,WPX,P,1/16/2020 9:04,15:26,,23:59,3.0613267,101.6329862,OK,DL
3658,PJP1,B,mjeyandr,47100,D,DOM,N,1/16/2020 13:08,15:34,,23:59,3.0590007,101.6412847,OK,DL
3659,PJP1,B,mjeyandr,47100,D,DOM,N,,15:36,,23:59,3.0593145,101.6398153,OK,DL
3661,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 9:04,15:47,,23:59,3.0612599,101.6425554,OK,DL
3662,PJP1,B,mjeyandr,47180,D,DOX,D,1/16/2020 9:03,15:55,,23:59,3.0641162,101.6441514,OK,DL
3663,PJP1,B,mjeyandr,47100,D,WPX,P,1/16/2020 9:04,16:07,,23:59,3.0566705,101.6289565,OK,DL
3666,PJP1,B,mjeyandr,47180,D,WPX,P,1/9/2020 9:01,16:46,,23:59,3.0506406,101.6453842,OK,DL
3667,PJP1,B,mjeyandr,47180,D,DOM,N,1/15/2020 21:45,16:51,,23:59,3.0472441,101.6462462,OK,DL
3671,PJP2,B,mthaslim,47100,D,WPX,P,1/15/2020 8:51,10:53,,23:59,3.045405,101.6219629,OK,DL
3672,PJP2,B,mthaslim,47170,D,DOX,D,1/16/2020 9:03,10:54,,23:59,3.045405,101.6219629,OK,DL
3673,PJP2,B,mthaslim,47170,D,WPX,P,1/16/2020 9:03,11:02,,23:59,3.046795,101.6209979,OK,DL
3674,PJP2,B,mthaslim,47100,D,DOX,D,1/16/2020 9:03,11:05,,23:59,3.0467972,101.6209834,OK,DL
3675,PJP2,B,mthaslim,47170,D,WPX,P,1/16/2020 9:04,11:12,,23:59,3.0467628,101.6216298,OK,DL
3676,PJP2,B,mthaslim,47100,D,XED,7,1/16/2020 9:03,11:15,,23:59,3.0482085,101.6219692,OK,DL
