PUD Svc Area,PUD Fac,PUD Rte,PUD Cycle,Courier id,Courier Type,Customer Name,Street,zip,City,Act Dt,Act Base,Delivery Type,Pickup Type,Prod Grp,Prod Code,ShpCnt,Pallets Pcs,Parcel Pcs,Total Pcs,Weight,AR dtm,Act Tm,Open,Closed,lat,lgtd,awb_booking,Act Ckpt Code,PuD Type,Stop Code,MarkerColor,id
KUL,EAC,ACQ3,B,krishnan,Service Partner,SUMITOMO CHEMICAL ENVIRO-AGRO,"62A, PERSIARAN BUNGA TANJUNG 1,
SENAWANG INDUSTRIAL PARK,
SEREMBAN",70400,SEREMBAN,20200221,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.06,21/2/2020 10:25,12:05,,23:59,2.706782,102.00921059999999,2827949062,OK,DL,10.0,,5563.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,SENEWANG LAMINATING TECHNOLOGIES SD,"LOT 51 PERSIARAN BUNGA TANJUNG 1
SENEWANG INDUSTRIAL PARK 70 NEGERI
SEREMBAN",70400,SEREMBAN,20200221,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,7.95,21/2/2020 10:25,12:08,,23:59,2.7062499,102.0070025,3875345902,OK,DL,11.0,,5564.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,NHK MANUFACTURING MALAYSIA SDN BH,"LOT 44 PERSIARAN BUNGA TANJUNG 1
SENAWANG INDUSTRIAL PARK
SEREMBAN",70400,SEREMBAN,20200221,D,NORMAL,,DOM,N,1.0,0.0,1.0,1.0,1.34,21/2/2020 10:25,12:12,,23:59,2.7069457999999997,102.00561440000001,3506447000,OK,DL,12.0,,5565.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,GOLDEN GLOBE CIGARETTE MANUFACTURIN,"LOT 32 & 33
SENAWANG INDUSTRIAL PARK 70 N.SEMBILAN
SEREMBAN",70400,SEREMBAN,20200221,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.05,21/2/2020 10:23,12:15,,23:59,2.7078279999999997,102.0021602,5470675475,OK,DL,13.0,,5566.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,DAMIA ARISSA,"NO.49, 1ST FLOOR
JALAN BANDAR SENAWANG 4 NE NEGERI SEMBILAN
SEREMBAN",70450,SEREMBAN,20200221,D,NORMAL,,WPX,P,3.0,0.0,0.0,3.0,4.37,21/2/2020 10:23,12:21,,23:59,2.7040502,101.9903661,6380885560,OK,DL,14.0,,5567.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,MOHD FAZLI ZAINAL ANUAR,"NO 13 JALAN D ARECA 1 TAMAN BANDAR
SENAWANG
SEREMBAN",70450,SEREMBAN,20200221,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.45,21/2/2020 10:23,12:29,,23:59,2.6960052000000005,102.0020196,6502024690,OK,DL,15.0,,5568.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,SYARIFAH NUR SYAZANA SYED MOHAMMED,"55-2A TINGKAT 1, JALAN MSJ 3, MEDAN
PERNIAGAAN SENAWANG JAYA
SEREMBAN",70450,SEREMBAN,20200221,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.58,21/2/2020 10:23,12:40,,23:59,2.6893347000000003,101.986024,4338573853,OK,DL,16.0,,5569.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,UNITED BOLT AND NUT SDN BHD,"LOT 70, SENAWANG INDUSTRIAL ESTATE
70450 SEREMBAN N.S., MALAYSIA 70 N.SEMBILAN
SEREMBAN",70450,SEREMBAN,20200221,D,NORMAL,,DOX,D,1.0,0.0,0.0,1.0,0.24,21/2/2020 10:23,12:48,,23:59,2.6832891,101.97940559999999,6030920405,OK,DL,17.0,,5570.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,BOSTIK FINDLEY MALAYSIA SDN BHD,"LOT 112 & 113, KAWASAN
PERINDUSTRIAN,SENAWANG
SEREMBAN",70450,SEREMBAN,20200221,D,NORMAL,,WPX,P,2.0,0.0,1.0,2.0,1.94,21/2/2020 10:23,12:52,,23:59,2.6811465,101.98046509999999,6383932240,OK,DL,18.0,,5571.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,DOU YEE MANUFACTURING SDN BHD,"DOU YEE MANUFACTURING SDN BHD
LOT 59 PERSIARAN BUNGA TANJUNG 1 70
SEREMBAN",70400,SEREMBAN,20200221,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,17.3,,14:24,15:15,17:00,2.7047168,102.00722420000001,8336034103,PU,PU,1.0,,5572.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,CPAK CERGAS SDN BHD,"LOT 22 JALAN BUNGA TANJUNG
SENAWANG INDUSTRIAL PARK
SEREMBAN",70400,SEREMBAN,20200221,P,,REGULAR,WPX,P,2.0,0.0,3.0,3.0,27.72,,15:26,15:30,17:30,2.7069923,102.00000899999999,4358198924,PU,PU,2.0,,5573.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,ZIRCOSILMALAYSIASDN BHD,"LOT52&56 PERSIARAN BUNGA TANJUNG 2
SENAWANG INDUSTRIAL PARK 70 N.SEMBILAN
SEREMBAN",70450,SEREMBAN,20200221,P,,REGULAR,WPX,P,1.0,0.0,0.0,1.0,1.14,,16:14,9:30,16:30,2.6858339,101.9878097,2283860935,PU,PU,3.0,,5574.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,ON SEMICONDUCTOR MAL,"LOT 122, SENAWANG INDUSTRIAL ESTATE SEREMBAN",70450,SEREMBAN,20200221,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,16:20,15:30,16:30,2.6970509,101.9941307,113284 - 550405164,FP,FP,1.0,,5575.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,GOODMAID CHEMICALS CORPORATION SDN.,"LOT 27B, LRG BUNGA TANJUNG 3/1,
SENAWANG INDUSTRIAL PARK,
SEREMBAN",70400,SEREMBAN,20200221,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.2,,16:27,15:45,17:00,2.7076166,102.0002649,5652519320,PU,PU,4.0,,5576.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,VS FAMILIA SDN BHD,"LOT 71&72,
JALAN PERNIAGAAN SENAWANG 1 70 N.SEMBILAN
SEREMBAN",70450,SEREMBAN,20200221,P,,REGULAR,WPX,P,1.0,0.0,0.0,1.0,0.22,,16:39,16:00,16:30,2.6889172,101.97703320000001,1787097340,PU,PU,5.0,,5577.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,VS FAMILIA SDN BHD,"NO 71 & 72, JALAN PERNIAGAAN SENAWA
TAMAN PERNIAGAAN SENAWANG
SEREMBAN",70450,SEREMBAN,20200221,P,,REGULAR,WPX,P,3.0,0.0,14.0,14.0,142.86,,16:41,14:00,17:00,2.6890982999999995,101.9769878,8998539362,PU,PU,6.0,,5578.0
KUL,EAC,ACQ3,B,krishnan,Service Partner,,,,,20200221,,,,,,0.0,0.0,0.0,,,,17:08,,23:59,2.7048356,101.9166474,,ARRVD,,,,5579.0
KUL,EAC,ACY1,B,ganejay,Service Partner,,,,,20200221,,,,,,0.0,0.0,0.0,,,,13:29,,23:59,2.7046308999999997,101.9169283,,DEPAR,,,,5580.0
KUL,EAC,ACY1,B,ganejay,Service Partner,ZETRO SEVICES SDN BHD,"ZETRO HOUSE NILAI, LOT 762
LENGKOK EMAS 1, KAWASAN PERINDUTRIA NILAI.
NILAI",71800,NILAI,20200221,D,NORMAL,,DOX,D,3.0,0.0,1.0,3.0,18.521,21/2/2020 8:55,14:00,,23:59,2.8270997,101.8086833,3307160334,HN,HN,1.0,,5581.0
KUL,EAC,ACY1,B,ganejay,Service Partner,AIRASIA BERHAD,"LCC TERMINAL JALAN KLIA S3
SOUTHERN SUPPORT ZONE KLIA SEPANG SELANGOR
KLIA",64000,KLIA,20200221,D,NORMAL,,DOX,D,7.0,6.0,3.0,11.0,107.56,21/2/2020 8:55,14:43,,23:59,2.8054740000000002,101.7249701,6980298754,HN,HN,2.0,,5582.0
KUL,EAC,ACY1,B,ganejay,Service Partner,IMRAN AMIR,"11A JALAN USJ 3/1B SUBANG JAYA
.
SUBANG JAYA",47600,SUBANG JAYA,20200221,D,NORMAL,,WPX,P,3.0,0.0,3.0,3.0,4.25,21/2/2020 1:46,15:06,,23:59,2.9098374,101.6558493,8153734190,HN,HN,3.0,,5583.0
KUL,EAC,ACY1,B,ganejay,Service Partner,MALAYSIA AIRLINES BERHAD,"MALAYSIA AIRLINES BERHAD
ENG CENTRAL STORE 40 SELANGOR
KLIA",64000,KLIA,20200221,P,,REGULAR,WPX,P,12.0,2.0,11.0,13.0,162.28,,18:32,,,2.7048099999999997,101.91710920000001,4685429965,PU,PU,1.0,,5584.0
KUL,EAC,ACY1,B,ganejay,,,,,,20200221,,,,,,,,,,,,18:39,,,2.7045412,101.9168188,,ARRVD,,,,5585.0
KUL,EAC,ACA1,B,rafinord,,,,,,20200222,,,,,,,,,,,,9:23,,,2.7049905,101.91669379999999,,DEPAR,,,,5587.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,DHL EXPRESS SDN BHD EAC,"SEREMBAN XAC SVS CTR
SEREMBAN
SEREMBAN",71450,SEREMBAN,20200222,D,NORMAL,,DOM,N,3.0,0.0,2.0,3.0,17.54,22/2/2020 9:02,9:24,,23:59,2.7049905,101.91669379999999,5229313493,OK,DL,1.0,,5588.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,"LIM, ALICE","NO 37 JALAN TMN MULIA 2
TAMAN MULIA
MANTIN",71700,MANTIN,20200222,D,NORMAL,,BBX,B,1.0,0.0,0.0,1.0,0.64,22/2/2020 9:02,10:14,,23:59,2.8445278,101.8420391,4980524824,OK,DL,2.0,,5589.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,-,"NO.68 JALAN NILAM 3
TAMAN JAYAMAS
SEREMBAN",70200,SEREMBAN,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,3.15,21/2/2020 10:23,10:39,,23:59,2.7429466000000002,101.9313265,1400091976,NH,AD,1.0,,5590.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,AU PARFUMS,"242, JALAN S2 D3, CITY HOMES, SEREM
70300 SEREMBAN, NEGERI SEMBILAN, MA
SEREMBAN",70300,SEREMBAN,20200222,P,,REGULAR,WPX,P,4.0,0.0,0.0,4.0,1.49,,10:48,9:00,15:00,2.7455013,101.9078431,4363516883,PU,PU,1.0,,5591.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,MALAYAN BANKING BERH,"SEREMBAN TRADE FINANCE CENTRE 2ND FLOOR,NO-166-169 JALAN DATO BANDAR TUNGGAL",70000,SEREMBAN,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,10:50,0:00,12:00,2.7423952000000003,101.9038427,006927 - 550083791,FP,FP,1.0,,5592.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,THUNDERMATCH@SEREMBAN,"LOT NO.44B, 4TH FLOOR SEREMBAN
.
GATEWAY, OFF JALAN SUNGAI UJONG, GATEWAY, OF",70200,SEREMBAN,20200222,D,NORMAL,,BBX,B,1.0,0.0,0.0,1.0,2.39,22/2/2020 9:02,11:01,,23:59,2.7167115,101.91965920000001,4135443255,OK,DL,3.0,,5593.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,N.S.AMERIX TOOLING SDN BHD,"NO 181,182 & 183,JALAN S2 C9,
SEKSYEN C,SEREMBAN 2, 70 NEGERI SEMBILAN
SEREMBAN",70300,SEREMBAN,20200222,P,,REGULAR,JBX,J,1.0,0.0,1.0,1.0,2.56,,11:02,10:15,12:00,2.7167115,101.91965920000001,8032418435,PU,PU,2.0,,5594.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,FIRDAUS AHMAD,"14 , JALAN RESIDENSI 1
RIMBA RESIDENSI , RASAH KEMAYAN 70 N.SEMBILA
SEREMBAN",70300,SEREMBAN,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.4,21/2/2020 10:23,11:10,,23:59,,,7834585706,OK,DL,6.0,,5595.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,ARFINI ARLIN MOHD ANUAR,"489, JALAN S2 D18
ACACIA GARDEN CITY HOMES
SEREMBAN",70300,SEREMBAN,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.51,22/2/2020 9:02,11:10,,23:59,,,4005733325,OK,DL,8.0,,5596.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,MR. TAN CHING WONG C/O: RHB INVESTM,"NO. 32 & 33
JALAN DATO BANDAR TUNGGAL
EMAIL: MONEYHUNTER268@YAHOO.COM",70000,SEREMBAN,20200222,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.7,22/2/2020 9:02,11:10,,23:59,,,4461925904,OK,DL,9.0,,5597.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,MR GANESARATNAM NADESAN,"NO 14, LOT 2459
LORONG KURAU 1, TAMAN SAMUDRA 70 N.SEMBILAN
PORT DICKSON",71000,PORT DICKSON,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.03,22/2/2020 9:02,11:10,,23:59,,,1852807504,OK,DL,7.0,,5598.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,HAMID SAIN,"163,JALAN S2 A4, GREEN STREET HOMES
NO
SEREMBAN",70300,SEREMBAN,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,1.26,22/2/2020 9:02,11:10,,23:59,,,4035249433,OK,DL,4.0,,5599.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,HENGYUAN REFINING COMPANY BERHAD.,"BATU 1,JALAN PANTAI,
71000 PORT DICKSON, 70 N.SEMBILAN
PORT DICKSON",71000,PORT DICKSON,20200222,D,NORMAL,,DOM,N,1.0,0.0,1.0,1.0,14.34,21/2/2020 10:25,11:10,,23:59,,,1400078982,OK,DL,5.0,,5600.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,SHELL MALAYSIA TRADING SDN BHD,"PORT DICKSON LOBP BATU 1
JALAN PANTAI 70
PORT DICKSON",71000,PORT DICKSON,20200222,P,,REGULAR,WPX,P,2.0,0.0,2.0,2.0,11.14,,11:39,11:00,12:00,2.7048767000000002,101.9166644,9151338685,PU,PU,3.0,,5601.0
KUL,EAC,ACA1,B,rafinord,DHL Courier,THINESH TNA,NO.98 TMN PEKAN LABU,71900,LABU,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,12:08,15:00,18:00,,,001046 - 961489894,FP,FP,2.0,,5602.0
KUL,EAC,ACA1,B,rafinord,,,,,,20200222,,,,,,,,,,,,12:09,,,,,,ARRVD,,,,5603.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,,,,,20200222,,,,,,0.0,0.0,0.0,,,,9:34,,23:59,2.7050812,101.91569240000001,,DEPAR,,,,5604.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,KELLOGG ASIA PRODUCTS SDN. BHD.,"LOT 1-5, JALAN TEKNOLOGI 5,
TAMAN TEKNOLOGI ENSTEK,
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200222,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.03,,9:58,,,2.7156398,101.78956579999999,4363559966,PU,PU,1.0,,5605.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,NO COMPANY NAME,"LEVEL 6, REDQ?JALAN PEKELILING 5,?L APANGAN TERBANG ANTARABANGSA KUALA",64000,SEPANG,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,9:58,10:00,14:00,2.7156398,101.78956579999999,007241 - 550062790,FP,FP,1.0,,5606.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,NURUL LINA MOHAMAD,"FGV INNOVATION CENTRE FOOD
TECHNOLOGY, PT35377 LENGKUK NO
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200222,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.1,22/2/2020 9:02,10:05,,23:59,2.7352453999999997,101.76554859999999,4035505681,OK,DL,1.0,,5607.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MISSION FOODS,"PT 29516 LENGKOK TEKNOLOGI
TECHPARTK@ENSTEK 70 N.SEMBILAN
BANDAR ENSTEK",71760,BANDAR ENSTEK,20200222,D,NORMAL,,WPX,P,3.0,0.0,3.0,3.0,18.47,18/2/2020 9:23,10:12,,23:59,2.7315897999999996,101.7673407,1376497356,OK,DL,2.0,,5608.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HSBC GLOBAL SERVICES LIMITED,"3500, JALAN TEKNOKRAT 3,
CYBERJAYA 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200222,P,,REGULAR,DOX,D,3.0,0.0,0.0,3.0,0.47,,10:27,0:00,12:00,2.7257091,101.7253862,8336029811,PU,PU,2.0,,5609.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,SEPANG AIRCRAFT ENGINEERING,"LOT PT 16 JALAN KLIA S7
KLIA INTL - SOUTH SUPPORT ZONE
KLIA",64000,KLIA,20200222,D,NORMAL,,WPX,P,1.0,0.0,0.0,1.0,0.816,22/2/2020 9:02,10:34,,23:59,2.7194971000000003,101.72278809999999,8567754694,OK,DL,3.0,,5610.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HARTALEGA NGC SDN. BHD,"NO. 1 PERSIARAN TANJUNG
KAWASAN PERINDUSTRIAN TANJUNG 40 SELANGOR
SEPANG",43900,SEPANG,20200222,P,,REGULAR,DOX,D,1.0,0.0,0.0,1.0,0.06,,10:39,0:00,12:00,2.7259796,101.7231456,9151388433,PU,PU,3.0,,5611.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DSM NUTRITIONAL PROD,LOT 105 JALAN SATU KAWASAN PERINDUSTRIAN OLAK LEMPIT,42700,BANTING,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,10:47,10:45,11:00,2.7345551,101.71534179999999,024368 - 550441647,FP,FP,2.0,,5612.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DSV AIR & SEA SDN BHD,"LOT D-14, MALAYSIA AIRLINES FREIGHT
FORWARDERS COMPLEX, KLIA CARGO 40 SELANGOR
KLIA",64000,KLIA,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.1,22/2/2020 9:02,10:47,,23:59,2.7345551,101.71534179999999,6030958404,OK,DL,4.0,,5613.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,NIPPON EXPRESS KLIA AIR BRANCH IMP,"LOT A-10 MAS FREIGHT FOWARDERS
COMPLEX KLIA FCZ, SOUTHERN ZONE 40 SELANGOR
KLIA",64000,KLIA,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.25,22/2/2020 9:02,10:50,,23:59,2.7326547999999997,101.7136875,3600513464,OK,DL,5.0,,5614.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,DHL EXPRESS GATEWAY-KULGTW,"LOT A-5 MAS FRD FOWARDER COMPLEX
KLIA FREE COMMERCIAL ZONE
SEPANG",43900,SEPANG,20200222,D,NORMAL,,DOM,N,1.0,0.0,1.0,1.0,0.5,22/2/2020 9:02,10:55,,23:59,2.7345556,101.71333979999999,9906616650,OK,DL,6.0,,5615.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,SUN BIZHAVEN,"12A-2, JALAN PUTERI 7/10
BANDAR PUTERI PUCHONG 40
PUCHONG",47100,PUCHONG,20200222,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,0.52,,10:56,10:00,11:00,2.7345319,101.71332120000001,5229385895,PU,PU,4.0,,5616.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,CARGOLUX AIRLINES INTERNATIONAL S.A,"LOT GFM001, MAS ADVANCED CARGO CENT
KUALA LUMPUR INTERNATIONAL AIRPORT,
KLIA",64000,KLIA,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.03,22/2/2020 9:02,10:59,,23:59,2.7348341,101.7123373,6305033232,OK,DL,7.0,,5617.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,SCHEDULE FREIGHT SDN,LOT 202-3 2ND FLOOR CSC BUILDING KLAS CARGO COMPLEX,64000,KLIA,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,11:10,10:15,12:00,2.736817,101.71699009999999,020314 - 550426107,FP,FP,3.0,,5618.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,CHAN STEVEN,"BLCK B3 FLOOR 5 UNIT 305
MIRAGE BY THE LAKE CITY
CYBERJAYA",63000,CYBERJAYA,20200222,D,NORMAL,,XEP,8,1.0,0.0,1.0,1.0,1.0,22/2/2020 9:02,11:10,,23:59,,,6376886095,OK,DL,10.0,,5619.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HOUR PASSION SEPANG STORE,"LOT GROUND FLOOR 37,
MITSUI OUTLET PARK KLIA SEPANG, 40 SELANGOR
KLIA",64000,KLIA,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,3.24,22/2/2020 9:02,11:10,,23:59,,,7276035675,OK,DL,9.0,,5620.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,,"ST2-08-02, MENARA SOLSTICE 2,
PERSIARAN BESTARI CYBER 11, 40 SELANGOR
CYBERJAYA",63000,CYBERJAYA,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,3.7,21/2/2020 10:23,11:10,,23:59,,,1738109726,OK,DL,11.0,,5621.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,CALEB SUSSMAN,"5500 SOUTH UNIVERSITY AVENUE
APT 953C
CHICAGO",60637,CHICAGO,20200222,D,NORMAL,,WPX,P,2.0,0.0,1.0,2.0,4.32,21/2/2020 7:59,11:10,,23:59,,,4128759795,NH,AD,1.0,,5622.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HARTALEGA NGC SDN BHD,"NO 1, PERSIARAN TANJUNG
KAWASAN PERINDUSTRIAN
SEPANG",43900,SEPANG,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,3.72,22/2/2020 9:02,11:10,,23:59,,,5470761881,OK,DL,8.0,,5623.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,JETSTREAM FREIGHT SERVICES SDN BHD,"LOT 103, 1ST FLOOR CSC BUILDING,
KLAS CARGO COMPLEX 40 SELANGOR
KLIA",64000,KLIA,20200222,P,,REGULAR,DOX,D,3.0,0.0,0.0,3.0,0.38,,11:11,9:45,12:00,2.7366816000000003,101.7172081,8032418446,PU,PU,5.0,,5624.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,HARTALEGA NGC SDN BH,NO.1 PERSIARAN TANJUNG KAWASAN PERINDUSTRIAN TANJUNG,43900,SEPANG,20200222,P,,REGULAR,,,0.0,0.0,0.0,0.0,,,11:21,0:00,12:00,2.7363739,101.7218728,006352 - 550455888,FP,FP,4.0,,5625.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES,"SOUTH SUPPORT ZONE
KUALA LUMPUR INTL AIRPORT
KLIA",64000,KLIA,20200222,D,NORMAL,,WPX,P,1.0,0.0,1.0,1.0,0.34,22/2/2020 9:02,11:29,,23:59,2.7278782,101.716678,3720867780,OK,DL,12.0,,5626.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES SYSTEM BERHAD,"ENG LOGISTICS DEPT
SOUTHERN SUPPORT ZONE
KLIA",64000,KLIA,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.09,22/2/2020 9:02,11:30,,23:59,2.7281302000000003,101.71753149999999,8997351123,OK,DL,13.0,,5627.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,MALAYSIA AIRLINES BERHAD,"MALAYSIA AIRLINES BERHAD
ENG CENTRAL STORE 40 SELANGOR
KLIA",64000,KLIA,20200222,P,,REGULAR,WPX,P,8.0,2.0,6.0,8.0,141.2,,11:36,,,2.7282615000000003,101.71646679999999,8264591333,PU,PU,6.0,,5628.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,PSH EXPRESS SDN BHD,"POS BESAR SHAH ALAM
PERSIARAN DATO MENTERI
SHAH ALAM",40670,SHAH ALAM,20200222,P,,REGULAR,DOX,D,4.0,0.0,0.0,4.0,0.34,,11:44,,,2.7279709,101.7253124,6194102574,PU,PU,7.0,,5629.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,AIRASIA BERHAD,"LOT PT 25
JALAN KLIA S5 40 SELANGOR
KLIA",64000,KLIA,20200222,P,,REGULAR,WPX,P,1.0,0.0,1.0,1.0,1.68,,11:47,0:00,12:00,2.7279421000000004,101.72524969999999,4891993514,PU,PU,8.0,,5630.0
KUL,EAC,ACA2,B,mohhamda,DHL Courier,,,,,20200222,,,,,,0.0,0.0,0.0,,,,12:39,,23:59,2.7048747000000004,101.9167059,,ARRVD,,,,5631.0
KUL,EAC,ACC2,B,knassiet,DHL Courier,,,,,20200222,,,,,,0.0,0.0,0.0,,,,10:34,,23:59,2.6960157000000002,101.9296396,,DEPAR,,,,5632.0
KUL,EAC,ACC2,B,knassiet,DHL Courier,NEXPERIA MALAYSIA SDN. BHD.,"PT 12687 TUANKU JAAFAR IND PARK
SEREMBAN, N.SEMBILAN
SEREMBAN",71450,SEREMBAN,20200222,P,,REGULAR,WPX,P,8.0,0.0,46.0,46.0,58.15,,10:57,,,2.674802,102.005364,1898590326,PU,PU,1.0,,5633.0
KUL,EAC,ACC2,B,knassiet,DHL Courier,NEXPERIA MALAYSIA SDN. BHD.,"PT 12687 TUANKU JAAFAR IND PARK

",71450,SEREMBAN,20200222,P,,REGULAR,WPX,P,1.0,2.0,0.0,2.0,345.2,,11:16,,,2.6743278,102.0052027,6185143856,PU,PU,2.0,,5634.0
KUL,EAC,ACC2,B,knassiet,,,,,,20200222,,,,,,,,,,,,11:28,,,2.6815912999999996,101.9600149,,ARRVD,,,,5635.0
KUL,EAC,ACQ1,B,subrniam,Service Partner,,,,,20200222,,,,,,0.0,0.0,0.0,,,,9:25,,23:59,2.7236771,101.90557209999999,,DEPAR,,,,5636.0
KUL,EAC,ACQ1,B,subrniam,Service Partner,JOTUN PAINTS M SDN BHD,"LOT 9143 PN 38500
KAWASAN PERINDUSTRIAN 70 N.SEMBILAN
NILAI",71800,NILAI,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.03,22/2/2020 9:02,10:13,,23:59,2.8294767000000003,101.8134691,4891926782,OK,DL,1.0,,5637.0
KUL,EAC,ACQ1,B,subrniam,Service Partner,ALPS ELECTRIC M SDN BHD,"P.T. 10643, NILAI INDUSTRIAL ESTATE
NILAI, NEGERI SEMBILAN
NILAI",71800,NILAI,20200222,D,NORMAL,,DOM,N,2.0,0.0,2.0,2.0,25.36,22/2/2020 9:02,10:18,,23:59,2.8317557,101.81434399999999,3506447755,OK,DL,2.0,,5638.0
KUL,EAC,ACQ1,B,subrniam,Service Partner,ALPS,"PT.10643,
NILAI INDUSTRIAL ESTATE, 70 NEGERI SEMBILAN 
NILAI",71800,NILAI,20200222,P,,REGULAR,WPX,P,3.0,0.0,58.0,59.0,415.03,,10:41,11:55,13:00,2.8315464,101.81667209999999,9151299592,PU,PU,1.0,,5639.0
KUL,EAC,ACQ1,B,subrniam,Service Partner,JOTUN PAINTS MALAAYSIA SDN BHD.,"LOT PT 9143,PN 38500,
KAWASAN PERINDUSTRIAN NILAI,
NILAI",71800,NILAI,20200222,D,NORMAL,,DOM,N,1.0,0.0,0.0,1.0,0.04,22/2/2020 9:02,10:47,,23:59,2.8294959,101.81365859999998,6305033512,OK,DL,3.0,,5640.0
